simulationId,simulationRun,trial,response,stimulus,trueMu,trueSigma,trueSaturation,trueGamma,trueLambda
0,24,6,False,0.02327106,0.05,0.001,0,0,0
0,24,7,True,0.06981317,0.05,0.001,0,0,0
0,24,8,True,0.1163553,0.05,0.001,0,0,0
0,24,9,True,0.1628974,0.05,0.001,0,0,0
0,24,10,True,0.2094395,0.05,0.001,0,0,0
0,24,11,False,-0.2094395,0.05,0.001,0,0,0
0,24,12,False,-0.1628974,0.05,0.001,0,0,0
0,24,13,False,-0.1163553,0.05,0.001,0,0,0
0,24,14,False,-0.06981316,0.05,0.001,0,0,0
0,24,15,False,-0.02327105,0.05,0.001,0,0,0
0,24,16,False,0.02327106,0.05,0.001,0,0,0
0,24,17,True,0.06981317,0.05,0.001,0,0,0
0,24,18,True,0.1163553,0.05,0.001,0,0,0
0,24,19,True,0.1628974,0.05,0.001,0,0,0
0,24,20,True,0.2094395,0.05,0.001,0,0,0
0,25,1,False,-0.2094395,0.05,0.001,0,0,0
0,25,2,False,-0.1628974,0.05,0.001,0,0,0
0,25,3,False,-0.1163553,0.05,0.001,0,0,0
0,25,4,False,-0.06981316,0.05,0.001,0,0,0
0,25,5,False,-0.02327105,0.05,0.001,0,0,0
0,25,6,False,0.02327106,0.05,0.001,0,0,0
0,25,7,True,0.06981317,0.05,0.001,0,0,0
0,25,8,True,0.1163553,0.05,0.001,0,0,0
0,25,9,True,0.1628974,0.05,0.001,0,0,0
0,25,10,True,0.2094395,0.05,0.001,0,0,0
0,25,11,False,-0.2094395,0.05,0.001,0,0,0
0,25,12,False,-0.1628974,0.05,0.001,0,0,0
0,25,13,False,-0.1163553,0.05,0.001,0,0,0
0,25,14,False,-0.06981316,0.05,0.001,0,0,0
0,25,15,False,-0.02327105,0.05,0.001,0,0,0
0,25,16,False,0.02327106,0.05,0.001,0,0,0
0,25,17,True,0.06981317,0.05,0.001,0,0,0
0,25,18,True,0.1163553,0.05,0.001,0,0,0
0,25,19,True,0.1628974,0.05,0.001,0,0,0
0,25,20,True,0.2094395,0.05,0.001,0,0,0
0,26,1,False,-0.2094395,0.05,0.001,0,0,0
0,26,2,False,-0.1628974,0.05,0.001,0,0,0
0,26,3,False,-0.1163553,0.05,0.001,0,0,0
0,26,4,False,-0.06981316,0.05,0.001,0,0,0
0,26,5,False,-0.02327105,0.05,0.001,0,0,0
0,26,6,False,0.02327106,0.05,0.001,0,0,0
0,26,7,True,0.06981317,0.05,0.001,0,0,0
0,26,8,True,0.1163553,0.05,0.001,0,0,0
0,26,9,True,0.1628974,0.05,0.001,0,0,0
0,26,10,True,0.2094395,0.05,0.001,0,0,0
0,26,11,False,-0.2094395,0.05,0.001,0,0,0
0,26,12,False,-0.1628974,0.05,0.001,0,0,0
0,26,13,False,-0.1163553,0.05,0.001,0,0,0
0,26,14,False,-0.06981316,0.05,0.001,0,0,0
0,26,15,False,-0.02327105,0.05,0.001,0,0,0
0,26,16,False,0.02327106,0.05,0.001,0,0,0
0,26,17,True,0.06981317,0.05,0.001,0,0,0
0,26,18,True,0.1163553,0.05,0.001,0,0,0
0,26,19,True,0.1628974,0.05,0.001,0,0,0
0,26,20,True,0.2094395,0.05,0.001,0,0,0
0,27,1,False,-0.2094395,0.05,0.001,0,0,0
0,27,2,False,-0.1628974,0.05,0.001,0,0,0
0,27,3,False,-0.1163553,0.05,0.001,0,0,0
0,27,4,False,-0.06981316,0.05,0.001,0,0,0
0,27,5,False,-0.02327105,0.05,0.001,0,0,0
0,27,6,False,0.02327106,0.05,0.001,0,0,0
0,27,7,True,0.06981317,0.05,0.001,0,0,0
0,27,8,True,0.1163553,0.05,0.001,0,0,0
0,27,9,True,0.1628974,0.05,0.001,0,0,0
0,27,10,True,0.2094395,0.05,0.001,0,0,0
0,27,11,False,-0.2094395,0.05,0.001,0,0,0
0,27,12,False,-0.1628974,0.05,0.001,0,0,0
0,27,13,False,-0.1163553,0.05,0.001,0,0,0
0,27,14,False,-0.06981316,0.05,0.001,0,0,0
0,27,15,False,-0.02327105,0.05,0.001,0,0,0
0,27,16,False,0.02327106,0.05,0.001,0,0,0
0,27,17,True,0.06981317,0.05,0.001,0,0,0
0,27,18,True,0.1163553,0.05,0.001,0,0,0
0,27,19,True,0.1628974,0.05,0.001,0,0,0
0,27,20,True,0.2094395,0.05,0.001,0,0,0
0,28,1,False,-0.2094395,0.05,0.001,0,0,0
0,28,2,False,-0.1628974,0.05,0.001,0,0,0
0,28,3,False,-0.1163553,0.05,0.001,0,0,0
0,28,4,False,-0.06981316,0.05,0.001,0,0,0
0,28,5,False,-0.02327105,0.05,0.001,0,0,0
0,28,6,False,0.02327106,0.05,0.001,0,0,0
0,28,7,True,0.06981317,0.05,0.001,0,0,0
0,28,8,True,0.1163553,0.05,0.001,0,0,0
0,28,9,True,0.1628974,0.05,0.001,0,0,0
0,28,10,True,0.2094395,0.05,0.001,0,0,0
0,28,11,False,-0.2094395,0.05,0.001,0,0,0
0,28,12,False,-0.1628974,0.05,0.001,0,0,0
0,28,13,False,-0.1163553,0.05,0.001,0,0,0
0,28,14,False,-0.06981316,0.05,0.001,0,0,0
0,28,15,False,-0.02327105,0.05,0.001,0,0,0
0,28,16,False,0.02327106,0.05,0.001,0,0,0
0,28,17,True,0.06981317,0.05,0.001,0,0,0
0,28,18,True,0.1163553,0.05,0.001,0,0,0
0,28,19,True,0.1628974,0.05,0.001,0,0,0
0,28,20,True,0.2094395,0.05,0.001,0,0,0
0,29,1,False,-0.2094395,0.05,0.001,0,0,0
0,29,2,False,-0.1628974,0.05,0.001,0,0,0
0,29,3,False,-0.1163553,0.05,0.001,0,0,0
0,29,4,False,-0.06981316,0.05,0.001,0,0,0
0,29,5,False,-0.02327105,0.05,0.001,0,0,0
0,29,6,False,0.02327106,0.05,0.001,0,0,0
0,29,7,True,0.06981317,0.05,0.001,0,0,0
0,29,8,True,0.1163553,0.05,0.001,0,0,0
0,29,9,True,0.1628974,0.05,0.001,0,0,0
0,29,10,True,0.2094395,0.05,0.001,0,0,0
0,29,11,False,-0.2094395,0.05,0.001,0,0,0
0,29,12,False,-0.1628974,0.05,0.001,0,0,0
0,29,13,False,-0.1163553,0.05,0.001,0,0,0
0,29,14,False,-0.06981316,0.05,0.001,0,0,0
0,29,15,False,-0.02327105,0.05,0.001,0,0,0
0,29,16,False,0.02327106,0.05,0.001,0,0,0
0,29,17,True,0.06981317,0.05,0.001,0,0,0
0,29,18,True,0.1163553,0.05,0.001,0,0,0
0,29,19,True,0.1628974,0.05,0.001,0,0,0
0,29,20,True,0.2094395,0.05,0.001,0,0,0
1,0,1,False,-0.2094395,0.05,0.1,0,0,0
1,0,2,False,-0.1628974,0.05,0.1,0,0,0
1,0,3,False,-0.1163553,0.05,0.1,0,0,0
1,0,4,False,-0.06981316,0.05,0.1,0,0,0
1,0,5,False,-0.02327105,0.05,0.1,0,0,0
1,0,6,False,0.02327106,0.05,0.1,0,0,0
1,0,7,True,0.06981317,0.05,0.1,0,0,0
1,0,8,False,0.1163553,0.05,0.1,0,0,0
1,0,9,True,0.1628974,0.05,0.1,0,0,0
1,0,10,True,0.2094395,0.05,0.1,0,0,0
1,0,11,False,-0.2094395,0.05,0.1,0,0,0
1,0,12,False,-0.1628974,0.05,0.1,0,0,0
1,0,13,False,-0.1163553,0.05,0.1,0,0,0
1,0,14,False,-0.06981316,0.05,0.1,0,0,0
1,0,15,False,-0.02327105,0.05,0.1,0,0,0
1,0,16,False,0.02327106,0.05,0.1,0,0,0
1,0,17,False,0.06981317,0.05,0.1,0,0,0
1,0,18,True,0.1163553,0.05,0.1,0,0,0
1,0,19,True,0.1628974,0.05,0.1,0,0,0
1,0,20,False,0.2094395,0.05,0.1,0,0,0
1,1,1,False,-0.2094395,0.05,0.1,0,0,0
1,1,2,False,-0.1628974,0.05,0.1,0,0,0
1,1,3,False,-0.1163553,0.05,0.1,0,0,0
1,1,4,False,-0.06981316,0.05,0.1,0,0,0
1,1,5,True,-0.02327105,0.05,0.1,0,0,0
1,1,6,True,0.02327106,0.05,0.1,0,0,0
1,1,7,False,0.06981317,0.05,0.1,0,0,0
1,1,8,True,0.1163553,0.05,0.1,0,0,0
1,1,9,False,0.1628974,0.05,0.1,0,0,0
1,1,10,True,0.2094395,0.05,0.1,0,0,0
1,1,11,False,-0.2094395,0.05,0.1,0,0,0
1,1,12,False,-0.1628974,0.05,0.1,0,0,0
1,1,13,False,-0.1163553,0.05,0.1,0,0,0
1,1,14,False,-0.06981316,0.05,0.1,0,0,0
1,1,15,False,-0.02327105,0.05,0.1,0,0,0
1,1,16,True,0.02327106,0.05,0.1,0,0,0
1,1,17,False,0.06981317,0.05,0.1,0,0,0
1,1,18,False,0.1163553,0.05,0.1,0,0,0
1,1,19,True,0.1628974,0.05,0.1,0,0,0
1,1,20,True,0.2094395,0.05,0.1,0,0,0
1,2,1,False,-0.2094395,0.05,0.1,0,0,0
1,2,2,False,-0.1628974,0.05,0.1,0,0,0
1,2,3,True,-0.1163553,0.05,0.1,0,0,0
1,2,4,False,-0.06981316,0.05,0.1,0,0,0
1,2,5,True,-0.02327105,0.05,0.1,0,0,0
1,2,6,False,0.02327106,0.05,0.1,0,0,0
1,2,7,False,0.06981317,0.05,0.1,0,0,0
1,2,8,True,0.1163553,0.05,0.1,0,0,0
1,2,9,True,0.1628974,0.05,0.1,0,0,0
1,2,10,True,0.2094395,0.05,0.1,0,0,0
1,2,11,False,-0.2094395,0.05,0.1,0,0,0
1,2,12,False,-0.1628974,0.05,0.1,0,0,0
1,2,13,False,-0.1163553,0.05,0.1,0,0,0
1,2,14,False,-0.06981316,0.05,0.1,0,0,0
1,2,15,True,-0.02327105,0.05,0.1,0,0,0
1,2,16,False,0.02327106,0.05,0.1,0,0,0
1,2,17,True,0.06981317,0.05,0.1,0,0,0
1,2,18,True,0.1163553,0.05,0.1,0,0,0
1,2,19,True,0.1628974,0.05,0.1,0,0,0
1,2,20,True,0.2094395,0.05,0.1,0,0,0
1,3,1,False,-0.2094395,0.05,0.1,0,0,0
1,3,2,False,-0.1628974,0.05,0.1,0,0,0
1,3,3,False,-0.1163553,0.05,0.1,0,0,0
1,3,4,False,-0.06981316,0.05,0.1,0,0,0
1,3,5,False,-0.02327105,0.05,0.1,0,0,0
1,3,6,False,0.02327106,0.05,0.1,0,0,0
1,3,7,True,0.06981317,0.05,0.1,0,0,0
1,3,8,True,0.1163553,0.05,0.1,0,0,0
1,3,9,True,0.1628974,0.05,0.1,0,0,0
1,3,10,True,0.2094395,0.05,0.1,0,0,0
1,3,11,False,-0.2094395,0.05,0.1,0,0,0
1,3,12,False,-0.1628974,0.05,0.1,0,0,0
1,3,13,False,-0.1163553,0.05,0.1,0,0,0
1,3,14,False,-0.06981316,0.05,0.1,0,0,0
1,3,15,True,-0.02327105,0.05,0.1,0,0,0
1,3,16,True,0.02327106,0.05,0.1,0,0,0
1,3,17,True,0.06981317,0.05,0.1,0,0,0
1,3,18,True,0.1163553,0.05,0.1,0,0,0
1,3,19,True,0.1628974,0.05,0.1,0,0,0
1,3,20,True,0.2094395,0.05,0.1,0,0,0
1,4,1,False,-0.2094395,0.05,0.1,0,0,0
1,4,2,False,-0.1628974,0.05,0.1,0,0,0
1,4,3,False,-0.1163553,0.05,0.1,0,0,0
1,4,4,False,-0.06981316,0.05,0.1,0,0,0
1,4,5,False,-0.02327105,0.05,0.1,0,0,0
1,4,6,True,0.02327106,0.05,0.1,0,0,0
1,4,7,True,0.06981317,0.05,0.1,0,0,0
1,4,8,False,0.1163553,0.05,0.1,0,0,0
1,4,9,True,0.1628974,0.05,0.1,0,0,0
1,4,10,True,0.2094395,0.05,0.1,0,0,0
1,4,11,False,-0.2094395,0.05,0.1,0,0,0
1,4,12,False,-0.1628974,0.05,0.1,0,0,0
1,4,13,False,-0.1163553,0.05,0.1,0,0,0
1,4,14,False,-0.06981316,0.05,0.1,0,0,0
1,4,15,False,-0.02327105,0.05,0.1,0,0,0
1,4,16,False,0.02327106,0.05,0.1,0,0,0
1,4,17,True,0.06981317,0.05,0.1,0,0,0
1,4,18,True,0.1163553,0.05,0.1,0,0,0
1,4,19,True,0.1628974,0.05,0.1,0,0,0
1,4,20,True,0.2094395,0.05,0.1,0,0,0
1,5,1,False,-0.2094395,0.05,0.1,0,0,0
1,5,2,False,-0.1628974,0.05,0.1,0,0,0
1,5,3,False,-0.1163553,0.05,0.1,0,0,0
1,5,4,True,-0.06981316,0.05,0.1,0,0,0
1,5,5,True,-0.02327105,0.05,0.1,0,0,0
1,5,6,False,0.02327106,0.05,0.1,0,0,0
1,5,7,True,0.06981317,0.05,0.1,0,0,0
1,5,8,False,0.1163553,0.05,0.1,0,0,0
1,5,9,True,0.1628974,0.05,0.1,0,0,0
1,5,10,True,0.2094395,0.05,0.1,0,0,0
1,5,11,False,-0.2094395,0.05,0.1,0,0,0
1,5,12,False,-0.1628974,0.05,0.1,0,0,0
1,5,13,False,-0.1163553,0.05,0.1,0,0,0
1,5,14,False,-0.06981316,0.05,0.1,0,0,0
1,5,15,False,-0.02327105,0.05,0.1,0,0,0
1,5,16,False,0.02327106,0.05,0.1,0,0,0
1,5,17,True,0.06981317,0.05,0.1,0,0,0
1,5,18,False,0.1163553,0.05,0.1,0,0,0
1,5,19,True,0.1628974,0.05,0.1,0,0,0
1,5,20,True,0.2094395,0.05,0.1,0,0,0
1,6,1,False,-0.2094395,0.05,0.1,0,0,0
1,6,2,False,-0.1628974,0.05,0.1,0,0,0
1,6,3,True,-0.1163553,0.05,0.1,0,0,0
1,6,4,False,-0.06981316,0.05,0.1,0,0,0
1,6,5,True,-0.02327105,0.05,0.1,0,0,0
1,6,6,True,0.02327106,0.05,0.1,0,0,0
1,6,7,False,0.06981317,0.05,0.1,0,0,0
1,6,8,True,0.1163553,0.05,0.1,0,0,0
1,6,9,True,0.1628974,0.05,0.1,0,0,0
1,6,10,True,0.2094395,0.05,0.1,0,0,0
1,6,11,False,-0.2094395,0.05,0.1,0,0,0
1,6,12,False,-0.1628974,0.05,0.1,0,0,0
1,6,13,False,-0.1163553,0.05,0.1,0,0,0
1,6,14,False,-0.06981316,0.05,0.1,0,0,0
1,6,15,False,-0.02327105,0.05,0.1,0,0,0
1,6,16,True,0.02327106,0.05,0.1,0,0,0
1,6,17,False,0.06981317,0.05,0.1,0,0,0
1,6,18,True,0.1163553,0.05,0.1,0,0,0
1,6,19,True,0.1628974,0.05,0.1,0,0,0
1,6,20,True,0.2094395,0.05,0.1,0,0,0
1,7,1,False,-0.2094395,0.05,0.1,0,0,0
1,7,2,False,-0.1628974,0.05,0.1,0,0,0
1,7,3,False,-0.1163553,0.05,0.1,0,0,0
1,7,4,False,-0.06981316,0.05,0.1,0,0,0
1,7,5,False,-0.02327105,0.05,0.1,0,0,0
1,7,6,True,0.02327106,0.05,0.1,0,0,0
1,7,7,True,0.06981317,0.05,0.1,0,0,0
1,7,8,True,0.1163553,0.05,0.1,0,0,0
1,7,9,True,0.1628974,0.05,0.1,0,0,0
1,7,10,True,0.2094395,0.05,0.1,0,0,0
1,7,11,False,-0.2094395,0.05,0.1,0,0,0
1,7,12,False,-0.1628974,0.05,0.1,0,0,0
1,7,13,False,-0.1163553,0.05,0.1,0,0,0
1,7,14,True,-0.06981316,0.05,0.1,0,0,0
1,7,15,True,-0.02327105,0.05,0.1,0,0,0
1,7,16,True,0.02327106,0.05,0.1,0,0,0
1,7,17,True,0.06981317,0.05,0.1,0,0,0
1,7,18,False,0.1163553,0.05,0.1,0,0,0
1,7,19,True,0.1628974,0.05,0.1,0,0,0
1,7,20,True,0.2094395,0.05,0.1,0,0,0
1,8,1,False,-0.2094395,0.05,0.1,0,0,0
1,8,2,False,-0.1628974,0.05,0.1,0,0,0
1,8,3,False,-0.1163553,0.05,0.1,0,0,0
1,8,4,True,-0.06981316,0.05,0.1,0,0,0
1,8,5,True,-0.02327105,0.05,0.1,0,0,0
1,8,6,False,0.02327106,0.05,0.1,0,0,0
1,8,7,True,0.06981317,0.05,0.1,0,0,0
1,8,8,False,0.1163553,0.05,0.1,0,0,0
1,8,9,False,0.1628974,0.05,0.1,0,0,0
1,8,10,True,0.2094395,0.05,0.1,0,0,0
1,8,11,False,-0.2094395,0.05,0.1,0,0,0
1,8,12,False,-0.1628974,0.05,0.1,0,0,0
1,8,13,False,-0.1163553,0.05,0.1,0,0,0
1,8,14,False,-0.06981316,0.05,0.1,0,0,0
1,8,15,False,-0.02327105,0.05,0.1,0,0,0
1,8,16,True,0.02327106,0.05,0.1,0,0,0
1,8,17,True,0.06981317,0.05,0.1,0,0,0
1,8,18,True,0.1163553,0.05,0.1,0,0,0
1,8,19,True,0.1628974,0.05,0.1,0,0,0
1,8,20,True,0.2094395,0.05,0.1,0,0,0
1,9,1,False,-0.2094395,0.05,0.1,0,0,0
1,9,2,False,-0.1628974,0.05,0.1,0,0,0
1,9,3,False,-0.1163553,0.05,0.1,0,0,0
1,9,4,False,-0.06981316,0.05,0.1,0,0,0
1,9,5,False,-0.02327105,0.05,0.1,0,0,0
1,9,6,True,0.02327106,0.05,0.1,0,0,0
1,9,7,True,0.06981317,0.05,0.1,0,0,0
1,9,8,False,0.1163553,0.05,0.1,0,0,0
1,9,9,True,0.1628974,0.05,0.1,0,0,0
1,9,10,True,0.2094395,0.05,0.1,0,0,0
1,9,11,False,-0.2094395,0.05,0.1,0,0,0
1,9,12,False,-0.1628974,0.05,0.1,0,0,0
1,9,13,False,-0.1163553,0.05,0.1,0,0,0
1,9,14,False,-0.06981316,0.05,0.1,0,0,0
1,9,15,False,-0.02327105,0.05,0.1,0,0,0
1,9,16,True,0.02327106,0.05,0.1,0,0,0
1,9,17,True,0.06981317,0.05,0.1,0,0,0
1,9,18,False,0.1163553,0.05,0.1,0,0,0
1,9,19,True,0.1628974,0.05,0.1,0,0,0
1,9,20,True,0.2094395,0.05,0.1,0,0,0
1,10,1,False,-0.2094395,0.05,0.1,0,0,0
1,10,2,False,-0.1628974,0.05,0.1,0,0,0
1,10,3,False,-0.1163553,0.05,0.1,0,0,0
1,10,4,False,-0.06981316,0.05,0.1,0,0,0
1,10,5,False,-0.02327105,0.05,0.1,0,0,0
1,10,6,True,0.02327106,0.05,0.1,0,0,0
1,10,7,False,0.06981317,0.05,0.1,0,0,0
1,10,8,True,0.1163553,0.05,0.1,0,0,0
1,10,9,True,0.1628974,0.05,0.1,0,0,0
1,10,10,True,0.2094395,0.05,0.1,0,0,0
1,10,11,False,-0.2094395,0.05,0.1,0,0,0
1,10,12,False,-0.1628974,0.05,0.1,0,0,0
1,10,13,False,-0.1163553,0.05,0.1,0,0,0
1,10,14,False,-0.06981316,0.05,0.1,0,0,0
1,10,15,False,-0.02327105,0.05,0.1,0,0,0
1,10,16,False,0.02327106,0.05,0.1,0,0,0
1,10,17,False,0.06981317,0.05,0.1,0,0,0
1,10,18,False,0.1163553,0.05,0.1,0,0,0
1,10,19,True,0.1628974,0.05,0.1,0,0,0
1,10,20,True,0.2094395,0.05,0.1,0,0,0
1,11,1,False,-0.2094395,0.05,0.1,0,0,0
1,11,2,False,-0.1628974,0.05,0.1,0,0,0
1,11,3,False,-0.1163553,0.05,0.1,0,0,0
1,11,4,False,-0.06981316,0.05,0.1,0,0,0
1,11,5,False,-0.02327105,0.05,0.1,0,0,0
1,11,6,False,0.02327106,0.05,0.1,0,0,0
1,11,7,True,0.06981317,0.05,0.1,0,0,0
1,11,8,True,0.1163553,0.05,0.1,0,0,0
1,11,9,False,0.1628974,0.05,0.1,0,0,0
1,11,10,False,0.2094395,0.05,0.1,0,0,0
1,11,11,False,-0.2094395,0.05,0.1,0,0,0
1,11,12,False,-0.1628974,0.05,0.1,0,0,0
1,11,13,False,-0.1163553,0.05,0.1,0,0,0
1,11,14,False,-0.06981316,0.05,0.1,0,0,0
1,11,15,False,-0.02327105,0.05,0.1,0,0,0
1,11,16,False,0.02327106,0.05,0.1,0,0,0
1,11,17,False,0.06981317,0.05,0.1,0,0,0
1,11,18,False,0.1163553,0.05,0.1,0,0,0
1,11,19,True,0.1628974,0.05,0.1,0,0,0
1,11,20,True,0.2094395,0.05,0.1,0,0,0
1,12,1,False,-0.2094395,0.05,0.1,0,0,0
1,12,2,False,-0.1628974,0.05,0.1,0,0,0
1,12,3,False,-0.1163553,0.05,0.1,0,0,0
1,12,4,True,-0.06981316,0.05,0.1,0,0,0
1,12,5,False,-0.02327105,0.05,0.1,0,0,0
1,12,6,True,0.02327106,0.05,0.1,0,0,0
1,12,7,True,0.06981317,0.05,0.1,0,0,0
1,12,8,True,0.1163553,0.05,0.1,0,0,0
1,12,9,False,0.1628974,0.05,0.1,0,0,0
1,12,10,True,0.2094395,0.05,0.1,0,0,0
1,12,11,False,-0.2094395,0.05,0.1,0,0,0
1,12,12,True,-0.1628974,0.05,0.1,0,0,0
1,12,13,False,-0.1163553,0.05,0.1,0,0,0
1,12,14,False,-0.06981316,0.05,0.1,0,0,0
1,12,15,False,-0.02327105,0.05,0.1,0,0,0
1,12,16,False,0.02327106,0.05,0.1,0,0,0
1,12,17,True,0.06981317,0.05,0.1,0,0,0
1,12,18,True,0.1163553,0.05,0.1,0,0,0
1,12,19,True,0.1628974,0.05,0.1,0,0,0
1,12,20,True,0.2094395,0.05,0.1,0,0,0
1,13,1,False,-0.2094395,0.05,0.1,0,0,0
1,13,2,False,-0.1628974,0.05,0.1,0,0,0
1,13,3,False,-0.1163553,0.05,0.1,0,0,0
1,13,4,False,-0.06981316,0.05,0.1,0,0,0
1,13,5,True,-0.02327105,0.05,0.1,0,0,0
1,13,6,True,0.02327106,0.05,0.1,0,0,0
1,13,7,True,0.06981317,0.05,0.1,0,0,0
1,13,8,True,0.1163553,0.05,0.1,0,0,0
1,13,9,True,0.1628974,0.05,0.1,0,0,0
1,13,10,True,0.2094395,0.05,0.1,0,0,0
1,13,11,False,-0.2094395,0.05,0.1,0,0,0
1,13,12,False,-0.1628974,0.05,0.1,0,0,0
1,13,13,False,-0.1163553,0.05,0.1,0,0,0
1,13,14,False,-0.06981316,0.05,0.1,0,0,0
1,13,15,True,-0.02327105,0.05,0.1,0,0,0
1,13,16,True,0.02327106,0.05,0.1,0,0,0
1,13,17,False,0.06981317,0.05,0.1,0,0,0
1,13,18,True,0.1163553,0.05,0.1,0,0,0
1,13,19,True,0.1628974,0.05,0.1,0,0,0
1,13,20,True,0.2094395,0.05,0.1,0,0,0
1,14,1,False,-0.2094395,0.05,0.1,0,0,0
1,14,2,False,-0.1628974,0.05,0.1,0,0,0
1,14,3,False,-0.1163553,0.05,0.1,0,0,0
1,14,4,False,-0.06981316,0.05,0.1,0,0,0
1,14,5,True,-0.02327105,0.05,0.1,0,0,0
1,14,6,False,0.02327106,0.05,0.1,0,0,0
1,14,7,False,0.06981317,0.05,0.1,0,0,0
1,14,8,True,0.1163553,0.05,0.1,0,0,0
1,14,9,True,0.1628974,0.05,0.1,0,0,0
1,14,10,True,0.2094395,0.05,0.1,0,0,0
1,14,11,False,-0.2094395,0.05,0.1,0,0,0
1,14,12,False,-0.1628974,0.05,0.1,0,0,0
1,14,13,False,-0.1163553,0.05,0.1,0,0,0
1,14,14,False,-0.06981316,0.05,0.1,0,0,0
1,14,15,False,-0.02327105,0.05,0.1,0,0,0
1,14,16,False,0.02327106,0.05,0.1,0,0,0
1,14,17,True,0.06981317,0.05,0.1,0,0,0
1,14,18,False,0.1163553,0.05,0.1,0,0,0
1,14,19,True,0.1628974,0.05,0.1,0,0,0
1,14,20,True,0.2094395,0.05,0.1,0,0,0
1,15,1,False,-0.2094395,0.05,0.1,0,0,0
1,15,2,False,-0.1628974,0.05,0.1,0,0,0
1,15,3,False,-0.1163553,0.05,0.1,0,0,0
1,15,4,False,-0.06981316,0.05,0.1,0,0,0
1,15,5,False,-0.02327105,0.05,0.1,0,0,0
1,15,6,True,0.02327106,0.05,0.1,0,0,0
1,15,7,True,0.06981317,0.05,0.1,0,0,0
1,15,8,False,0.1163553,0.05,0.1,0,0,0
1,15,9,True,0.1628974,0.05,0.1,0,0,0
1,15,10,True,0.2094395,0.05,0.1,0,0,0
1,15,11,False,-0.2094395,0.05,0.1,0,0,0
1,15,12,False,-0.1628974,0.05,0.1,0,0,0
1,15,13,False,-0.1163553,0.05,0.1,0,0,0
1,15,14,False,-0.06981316,0.05,0.1,0,0,0
1,15,15,False,-0.02327105,0.05,0.1,0,0,0
1,15,16,False,0.02327106,0.05,0.1,0,0,0
1,15,17,True,0.06981317,0.05,0.1,0,0,0
1,15,18,False,0.1163553,0.05,0.1,0,0,0
1,15,19,True,0.1628974,0.05,0.1,0,0,0
1,15,20,True,0.2094395,0.05,0.1,0,0,0
1,16,1,False,-0.2094395,0.05,0.1,0,0,0
1,16,2,False,-0.1628974,0.05,0.1,0,0,0
1,16,3,True,-0.1163553,0.05,0.1,0,0,0
1,16,4,False,-0.06981316,0.05,0.1,0,0,0
1,16,5,False,-0.02327105,0.05,0.1,0,0,0
1,16,6,True,0.02327106,0.05,0.1,0,0,0
1,16,7,False,0.06981317,0.05,0.1,0,0,0
1,16,8,True,0.1163553,0.05,0.1,0,0,0
1,16,9,True,0.1628974,0.05,0.1,0,0,0
1,16,10,True,0.2094395,0.05,0.1,0,0,0
1,16,11,False,-0.2094395,0.05,0.1,0,0,0
1,16,12,False,-0.1628974,0.05,0.1,0,0,0
1,16,13,True,-0.1163553,0.05,0.1,0,0,0
1,16,14,False,-0.06981316,0.05,0.1,0,0,0
1,16,15,False,-0.02327105,0.05,0.1,0,0,0
1,16,16,True,0.02327106,0.05,0.1,0,0,0
1,16,17,False,0.06981317,0.05,0.1,0,0,0
1,16,18,True,0.1163553,0.05,0.1,0,0,0
1,16,19,True,0.1628974,0.05,0.1,0,0,0
1,16,20,True,0.2094395,0.05,0.1,0,0,0
1,17,1,False,-0.2094395,0.05,0.1,0,0,0
1,17,2,False,-0.1628974,0.05,0.1,0,0,0
1,17,3,False,-0.1163553,0.05,0.1,0,0,0
1,17,4,False,-0.06981316,0.05,0.1,0,0,0
1,17,5,False,-0.02327105,0.05,0.1,0,0,0
1,17,6,False,0.02327106,0.05,0.1,0,0,0
1,17,7,False,0.06981317,0.05,0.1,0,0,0
1,17,8,True,0.1163553,0.05,0.1,0,0,0
1,17,9,True,0.1628974,0.05,0.1,0,0,0
1,17,10,True,0.2094395,0.05,0.1,0,0,0
1,17,11,False,-0.2094395,0.05,0.1,0,0,0
1,17,12,False,-0.1628974,0.05,0.1,0,0,0
1,17,13,False,-0.1163553,0.05,0.1,0,0,0
1,17,14,False,-0.06981316,0.05,0.1,0,0,0
1,17,15,False,-0.02327105,0.05,0.1,0,0,0
1,17,16,True,0.02327106,0.05,0.1,0,0,0
1,17,17,False,0.06981317,0.05,0.1,0,0,0
1,17,18,True,0.1163553,0.05,0.1,0,0,0
1,17,19,True,0.1628974,0.05,0.1,0,0,0
1,17,20,False,0.2094395,0.05,0.1,0,0,0
1,18,1,False,-0.2094395,0.05,0.1,0,0,0
1,18,2,False,-0.1628974,0.05,0.1,0,0,0
1,18,3,False,-0.1163553,0.05,0.1,0,0,0
1,18,4,False,-0.06981316,0.05,0.1,0,0,0
1,18,5,False,-0.02327105,0.05,0.1,0,0,0
1,18,6,False,0.02327106,0.05,0.1,0,0,0
1,18,7,False,0.06981317,0.05,0.1,0,0,0
1,18,8,True,0.1163553,0.05,0.1,0,0,0
1,18,9,True,0.1628974,0.05,0.1,0,0,0
1,18,10,True,0.2094395,0.05,0.1,0,0,0
1,18,11,False,-0.2094395,0.05,0.1,0,0,0
1,18,12,False,-0.1628974,0.05,0.1,0,0,0
1,18,13,False,-0.1163553,0.05,0.1,0,0,0
1,18,14,False,-0.06981316,0.05,0.1,0,0,0
